guests,bedrooms,beds,room_type,listing_type,latitude,longitude,city,superhost,num_reviews,rating_overall,photos_count,l90d_revenue
2.0,1.0,1.0,entire_home,Entire guesthouse,33.4502,126.3459,Jeju,True,43.0,4.93,27.0,2052.0
6.0,2.0,2.0,entire_home,Entire cottage,33.3158,126.2026,Jeju,True,102.0,4.92,49.0,2755.0
1.0,1.0,1.0,private_room,Private room in home,33.3052,126.1798,Jeju,True,10.0,4.9,16.0,236.0
2.0,2.0,2.0,entire_home,Entire guesthouse,33.3042,126.1799,Jeju,True,5.0,4.6,16.0,0.0
4.0,2.0,2.4505325701665415,entire_home,Entire home,33.4819,126.3974,Jeju,True,71.0,4.79,26.0,652.0
1.0,1.0,1.0,private_room,Private room in home,33.5082,126.4724,Jeju,True,113.0,4.88,46.0,2004.0
5.0,2.0,2.0,entire_home,Entire home,33.3889,126.2317,Jeju,True,46.0,4.91,53.0,399.0
2.0,1.0,1.0,entire_home,Entire home,33.4967,126.4418,Jeju,True,373.0,4.8,20.0,1112.0
2.0,1.0,2.0,entire_home,Entire guest suite,33.5461,126.6522,Jeju,True,140.0,4.91,24.0,3244.0
6.0,2.0,2.4505325701665415,entire_home,Entire guesthouse,33.3888,126.2258,Jeju,True,11.0,4.18,12.0,0.0
5.0,2.0,1.0,entire_home,Entire home,33.3887,126.2263,Jeju,True,8.0,4.0,12.0,0.0
4.0,2.0,2.0,entire_home,Entire cottage,33.3856,126.2658,Jeju,True,157.0,4.82,36.0,2314.0
5.0,2.0,2.0,entire_home,Entire home,33.5542,126.713,Jeju,True,3.0,5.0,47.0,3635.0
4.0,1.0,2.0,entire_home,Entire home,33.4462,126.3014,Jeju,True,110.0,4.84,45.0,84.0
4.0,2.0,1.0,entire_home,Entire home,33.4464,126.3018,Jeju,True,22.0,4.95,38.0,179.0
4.0,2.0,2.0,entire_home,Entire cottage,33.3983,126.2445,Jeju,True,137.0,4.92,34.0,3711.0
4.0,1.0,2.0,entire_home,Entire cottage,33.4046,126.2522,Jeju,True,190.0,4.9,36.0,10374.0
5.1931961366051045,2.0,2.0,shared_room,Shared room in cottage,33.4807,126.3972,Jeju,True,30.0,4.73,90.0,0.0
3.0,1.0,2.0,entire_home,Entire guesthouse,33.537,126.8381,Jeju,True,122.0,4.94,68.0,8450.0
2.0,1.0,1.0,entire_home,Entire guesthouse,33.5374,126.8382,Jeju,True,227.0,4.95,47.0,5926.0
4.0,2.0,2.0,entire_home,Entire home,33.5229,126.8443,Jeju,True,711.0,4.92,49.0,6698.0
5.0,2.0,2.0,entire_home,Entire home,33.5394,126.6361,Jeju,True,64.0,4.81,32.0,4060.0
4.0,2.0,2.0,entire_home,Entire guesthouse,33.541,126.8293,Jeju,True,143.0,4.86,15.0,455.0
4.0,1.0,3.0,private_room,Private room in townhouse,33.4746,126.3725,Jeju,True,34.0,4.74,23.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire home,33.5433,126.8301,Jeju,True,318.0,4.73,19.0,1924.0
2.0,1.0,1.0,entire_home,Entire home,33.5428,126.8306,Jeju,True,198.0,4.86,37.0,2040.0
5.0,2.0,2.0,entire_home,Entire cabin,33.4144,126.3739,Jeju,True,3.0,5.0,8.0,247.0
2.0,1.0,1.0,entire_home,Entire home,33.5208,126.8871,Jeju,True,316.0,4.61,24.0,1227.0
5.0,2.0,2.0,entire_home,Entire home,33.476,126.5206,Jeju,True,408.0,4.92,46.0,2645.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,33.5082,126.4724,Jeju,True,331.0,4.87,56.0,2263.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in home,33.5082,126.4724,Jeju,True,83.0,4.93,38.0,4051.0
4.0,1.0,1.0,entire_home,Pension,33.557,126.8017,Jeju,True,11.0,4.27,14.0,0.0
4.0,2.0,3.0,entire_home,Entire home,33.5577,126.747,Jeju,True,370.0,4.86,126.0,8531.0
2.0,1.0,1.0,entire_home,Entire rental unit,33.4962,126.4416,Jeju,True,309.0,4.73,27.0,234.0
4.0,2.0,2.0,entire_home,Entire home,33.4784,126.4645,Jeju,True,301.0,4.93,28.0,10056.0
4.238422455451933,1.6322982394509267,2.0,shared_room,Shared room in bed and breakfast,33.5276,126.855,Jeju,True,97.0,4.72,54.0,0.0
10.386392273210209,4.0,12.0,private_room,Private room in bed and breakfast,33.4668,126.3399,Jeju,True,116.0,4.8,52.0,40.0
2.0,1.0,1.0,entire_home,Entire home,33.3878,126.2301,Jeju,True,238.0,4.76,36.0,2563.0
4.0,2.0,2.0,entire_home,Entire guesthouse,33.5557,126.8051,Jeju,True,219.0,4.93,46.0,2506.0
3.0,1.0,2.0,entire_home,Pension,33.557,126.8017,Jeju,True,79.0,4.49,21.0,1150.0
2.0,1.6322982394509267,2.0,entire_home,Entire home,33.3884,126.2323,Jeju,True,127.0,4.72,20.0,884.0
2.0,3.2645964789018533,4.0,entire_home,Entire home,33.39,126.2329,Jeju,True,2.0,4.759614928270952,16.0,0.0
2.0,1.6322982394509267,2.0,entire_home,Entire home,33.3898,126.2311,Jeju,True,49.0,4.78,23.0,0.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in bed and breakfast,33.5275,126.8548,Jeju,True,63.0,4.71,61.0,90.0
2.0,1.6322982394509267,2.0,entire_home,Entire home,33.3896,126.2327,Jeju,True,83.0,4.8,30.0,1090.0
6.357633683177899,2.44844735917639,3.0,private_room,Private room in bed and breakfast,33.5275,126.8548,Jeju,True,46.0,4.7,52.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,33.5577,126.7935,Jeju,True,157.0,4.76,50.0,966.0
2.0,1.0,1.0,entire_home,Entire guest suite,33.5457,126.6526,Jeju,True,111.0,4.86,24.0,1532.0
2.0,1.0,2.0,entire_home,Entire guest suite,33.5457,126.6526,Jeju,True,173.0,4.91,24.0,1674.0
2.5965980683025522,1.0,1.2252662850832707,private_room,Private room in bed and breakfast,33.5169,126.8885,Jeju,True,482.0,4.94,101.0,2919.0
3.0,1.0,3.0,entire_home,Pension,33.5249,126.5598,Jeju,True,85.0,4.58,36.0,1389.0
2.0,1.0,1.0,entire_home,Entire home,33.3875,126.2301,Jeju,True,126.0,4.8,27.0,7920.0
2.0,1.0,1.0,entire_home,Entire home,33.3875,126.2301,Jeju,True,80.0,4.83,28.0,1047.0
4.0,1.0,1.0,entire_home,Pension,33.4936,126.4243,Jeju,True,493.0,4.65,20.0,3153.0
4.0,1.0,1.0,entire_home,Pension,33.4936,126.4233,Jeju,True,164.0,4.8,21.0,247.0
6.0,2.0,2.0,entire_home,Pension,33.4942,126.4228,Jeju,True,380.0,4.83,25.0,2250.0
6.0,2.0,2.0,entire_home,Pension,33.4925,126.424,Jeju,True,604.0,4.72,23.0,4090.0
7.0,2.0,5.0,entire_home,Entire place,33.4207,126.4023,Jeju,True,279.0,4.91,30.0,8538.0
2.0,1.0,1.2252662850832707,private_room,Private room in home,33.3964,126.2646,Jeju,True,153.0,4.63,33.0,0.0
16.0,5.0,15.0,entire_home,Entire home,33.4599,126.4348,Jeju,True,7.0,5.0,25.0,0.0
4.0,2.0,2.4505325701665415,entire_home,Entire home,33.5205,126.8894,Jeju,True,313.0,4.86,34.0,5691.0
4.0,2.0,2.0,entire_home,Entire home,33.3995,126.246,Jeju,True,265.0,4.93,24.0,6291.0
2.0,2.0,2.0,entire_home,Entire home,33.5373,126.62,Jeju,True,3.0,5.0,23.0,1250.0
2.0,1.0,2.0,private_room,Private room in guest suite,33.4662,126.3383,Jeju,True,514.0,4.95,44.0,4356.0
4.0,1.0,2.0,entire_home,Entire cottage,33.5144,126.7033,Jeju,True,186.0,4.86,44.0,5489.0
3.0,1.0,2.0,entire_home,Entire home,33.4649,126.3208,Jeju,True,62.0,4.82,38.0,6091.0
4.0,2.0,2.0,private_room,Private room in condo,33.4926,126.4302,Jeju,True,157.0,4.84,33.0,262.0
2.0,1.0,1.0,private_room,Private room in condo,33.4926,126.4302,Jeju,True,68.0,4.9,29.0,902.0
5.1931961366051045,2.0,2.0,private_room,Private room in condo,33.4923,126.4304,Jeju,True,33.0,4.91,33.0,0.0
4.0,2.0,2.0,private_room,Private room in condo,33.4926,126.4314,Jeju,True,133.0,4.84,33.0,1289.0
4.0,2.0,2.0,entire_home,Entire home,33.4756,126.372,Jeju,True,209.0,4.87,23.0,3383.0
4.0,2.0,1.0,entire_home,Entire home,33.3469,126.1838,Jeju,True,493.0,4.87,67.0,6829.0
6.0,2.0,3.0,entire_home,Entire cottage,33.3273,126.1707,Jeju,True,139.0,4.89,100.0,0.0
4.0,1.0,1.0,entire_home,Pension,33.557,126.8017,Jeju,True,143.0,4.41,14.0,0.0
3.0,2.0,1.0,entire_home,Entire home,33.5404,126.6366,Jeju,True,1.0,4.759614928270952,15.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Pension,33.5411,126.6361,Jeju,True,6.0,4.67,16.0,0.0
2.0,1.0,1.0,entire_home,Entire cottage,33.5038,126.4675,Jeju,True,544.0,4.95,25.0,6620.0
4.0,2.0,2.0,entire_home,Entire home,33.3153,126.243,Jeju,True,605.0,4.85,37.0,2857.0
7.0,2.0,5.0,entire_home,Pension,33.5256,126.5606,Jeju,True,262.0,4.65,42.0,1198.0
6.0,2.0,1.0,entire_home,Entire cottage,33.4486,126.3026,Jeju,True,36.0,4.86,26.0,0.0
2.0,1.6322982394509267,2.0,entire_home,Entire home,33.3895,126.2306,Jeju,True,25.0,4.64,16.0,557.0
2.0,1.0,1.0,private_room,Private room in home,33.5537,126.7991,Jeju,True,310.0,4.83,38.0,3520.0
3.0,1.0,2.0,private_room,Private room in pension,33.4933,126.4239,Jeju,True,538.0,4.8,29.0,833.0
3.0,1.0,2.0,private_room,Private room in pension,33.4933,126.4239,Jeju,True,517.0,4.78,17.0,1276.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in home,33.4939,126.424,Jeju,True,573.0,4.82,41.0,1754.0
8.0,3.0,2.0,entire_home,Entire home,33.4753,126.3902,Jeju,True,106.0,4.57,28.0,0.0
5.0,2.0,2.0,entire_home,Entire guesthouse,33.5205,126.8353,Jeju,True,168.0,4.94,68.0,3474.0
6.0,2.0,3.0,entire_home,Entire home,33.5218,126.8339,Jeju,True,98.0,4.96,72.0,5519.0
4.0,1.0,1.0,entire_home,Entire home,33.515,126.8595,Jeju,True,76.0,4.87,28.0,827.0
2.0,1.0,1.0,entire_home,Pension,33.4522,126.4875,Jeju,True,148.0,4.66,109.0,0.0
5.1931961366051045,2.0,1.0,private_room,Private room in home,33.5551,126.799,Jeju,True,301.0,4.85,32.0,4626.0
2.0,1.0,1.0,entire_home,Pension,33.453,126.4864,Jeju,True,148.0,4.73,101.0,310.0
6.0,2.0,3.0,entire_home,Pension,33.4599,126.4657,Jeju,True,99.0,4.94,88.0,8604.0
4.0,2.0,2.0,entire_home,Entire guesthouse,33.5391,126.8344,Jeju,True,60.0,4.98,36.0,3666.0
2.0,1.0,1.0,entire_home,Entire cottage,33.4653,126.3365,Jeju,True,112.0,4.91,70.0,4521.0
3.0,2.0,2.0,entire_home,Entire cottage,33.4663,126.338,Jeju,True,122.0,4.88,89.0,2986.0
3.0,1.0,1.0,entire_home,Entire bed and breakfast,33.5177,126.8831,Jeju,True,357.0,4.81,24.0,1357.0
2.0,2.0,2.0,entire_home,Entire rental unit,33.5173,126.518,Jeju,True,198.0,4.49,20.0,0.0
2.0,1.0,1.0,entire_home,Entire place,33.5175,126.5174,Jeju,True,202.0,4.55,16.0,0.0
2.0,1.0,1.0,private_room,Private room in pension,33.3961,126.2454,Jeju,True,266.0,4.85,21.0,2767.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in home,33.3947,126.2442,Jeju,True,188.0,4.89,19.0,2660.0
15.0,2.0,2.0,entire_home,Entire home,33.4559,126.3969,Jeju,True,104.0,4.82,91.0,1293.0
15.0,2.0,2.0,entire_home,Entire cottage,33.4542,126.3898,Jeju,True,31.0,4.74,95.0,190.0
15.0,2.0,2.0,entire_home,Entire cottage,33.4553,126.3896,Jeju,True,184.0,4.84,92.0,979.0
4.0,2.0,1.0,entire_home,Entire guesthouse,33.5411,126.8287,Jeju,True,145.0,4.87,44.0,2389.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,33.3613,126.1954,Jeju,True,64.0,4.95,28.0,1264.0
5.0,2.0,4.0,entire_home,Pension,33.5434,126.6542,Jeju,True,93.0,4.88,63.0,2163.0
8.0,2.0,2.0,entire_home,Entire cottage,33.431,126.4251,Jeju,True,258.0,4.85,87.0,5401.0
4.0,2.0,3.0,entire_home,Entire cottage,33.331,126.1672,Jeju,True,8.0,4.63,36.0,0.0
5.0,1.0,2.0,private_room,Private room in pension,33.5426,126.6741,Jeju,True,108.0,4.66,15.0,1408.0
4.0,1.0,2.0,private_room,Private room in pension,33.5423,126.6724,Jeju,True,112.0,4.48,14.0,653.0
4.0,2.0,3.0,entire_home,Entire home,33.3899,126.2249,Jeju,True,50.0,4.78,36.0,3866.0
2.0,1.0,1.0,private_room,Private room in pension,33.4333,126.2718,Jeju,True,84.0,4.75,27.0,361.0
2.0,1.0,3.0,entire_home,Entire cabin,33.3322,126.1673,Jeju,True,34.0,4.68,39.0,958.0
2.0,1.0,3.0,entire_home,Entire guesthouse,33.3323,126.1657,Jeju,True,37.0,4.59,34.0,107.0
8.0,2.0,1.0,entire_home,Entire home,33.5493,126.695,Jeju,True,69.0,4.41,55.0,0.0
4.0,1.0,2.0,private_room,Private room in pension,33.5428,126.6732,Jeju,True,34.0,4.68,13.0,771.0
6.0,1.0,2.0,private_room,Private room in pension,33.5438,126.6731,Jeju,True,39.0,4.54,17.0,0.0
2.0,1.0,1.0,private_room,Private room in pension,33.4355,126.2734,Jeju,True,163.0,4.77,29.0,208.0
8.0,3.0,3.0,entire_home,Entire cottage,33.5525,126.809,Jeju,True,118.0,4.98,47.0,1465.0
16.0,3.0,8.0,entire_home,Entire villa,33.3908,126.2614,Jeju,True,34.0,5.0,122.0,3319.0
5.1931961366051045,2.0,6.0,private_room,Private room in home,33.5082,126.4724,Jeju,True,18.0,4.72,45.0,3755.0
3.0,1.0,1.0,entire_home,Entire villa,33.4268,126.3943,Jeju,True,8.0,4.75,49.0,457.0
15.0,6.0,6.0,entire_home,Entire villa,33.4268,126.3943,Jeju,True,50.0,4.74,105.0,0.0
2.0,1.0,1.0,entire_home,Entire home,33.4928,126.495,Jeju,True,515.0,4.96,11.0,5105.0
2.0,1.0,2.0,entire_home,Entire home,33.4907,126.4957,Jeju,True,283.0,4.96,10.0,2885.0
5.0,2.0,2.0,entire_home,Entire home,33.5571,126.7926,Jeju,True,219.0,4.97,49.0,4455.0
2.0,1.0,1.0,entire_home,Entire home,33.5402,126.8301,Jeju,True,161.0,4.89,18.0,803.0
4.0,1.0,1.0,entire_home,Pension,33.4821,126.3941,Jeju,True,254.0,4.85,41.0,1961.0
8.0,2.0,7.0,entire_home,Pension,33.5248,126.5605,Jeju,True,228.0,4.58,37.0,289.0
2.0,1.0,1.0,entire_home,Entire guest suite,33.4686,126.3868,Jeju,True,541.0,4.94,28.0,2216.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in home,33.518,126.8653,Jeju,True,115.0,4.87,11.0,616.0
2.0,1.0,2.0,entire_home,Entire guest suite,33.5462,126.6517,Jeju,True,141.0,4.95,25.0,3354.0
4.0,1.0,2.0,entire_home,Entire cottage,33.3992,126.2451,Jeju,True,146.0,4.9,27.0,11914.0
6.0,2.0,4.0,entire_home,Pension,33.5238,126.5605,Jeju,True,187.0,4.71,34.0,3319.0
2.0,1.0,1.0,entire_home,Entire home,33.532,126.8196,Jeju,True,261.0,4.86,40.0,1110.0
6.0,2.0,1.0,entire_home,Entire guesthouse,33.4575,126.4135,Jeju,True,227.0,4.95,41.0,3386.0
4.0,1.0,1.0,private_room,Private room in pension,33.557,126.7945,Jeju,True,174.0,4.86,75.0,1285.0
2.0,1.0,1.0,private_room,Private room in bed and breakfast,33.4832,126.3776,Jeju,True,333.0,4.84,31.0,2371.0
5.0,2.0,4.0,entire_home,Pension,33.5434,126.6542,Jeju,True,230.0,4.88,48.0,1162.0
4.0,1.0,2.0,private_room,Private room in pension,33.4345,126.2729,Jeju,True,86.0,4.77,26.0,0.0
5.0,2.0,4.0,entire_home,Pension,33.5434,126.6542,Jeju,True,101.0,4.88,59.0,2487.0
2.0,0.8161491197254633,1.0,entire_home,Entire home,33.4151,126.312,Jeju,True,359.0,4.79,17.0,742.0
4.0,2.0,2.4505325701665415,entire_home,Pension,33.5561,126.7521,Jeju,True,44.0,4.68,49.0,0.0
4.0,2.0,3.0,entire_home,Entire guesthouse,33.5199,126.8883,Jeju,True,69.0,4.83,63.0,0.0
6.0,2.0,2.0,private_room,Private room in pension,33.5424,126.6726,Jeju,True,88.0,4.76,32.0,2444.0
4.0,1.0,2.0,private_room,Private room in pension,33.5425,126.6724,Jeju,True,29.0,4.72,21.0,0.0
4.0,1.0,2.0,entire_home,Pension,33.5425,126.6724,Jeju,True,47.0,4.79,17.0,261.0
